record_id,dataset_version,record_status,last_validated,Tourist ID,Age,Age_Group,current_site,Site Name,Sites Visited,city,country,Continent,region,Interests,Number_of_Interests,Accessibility,Preferred Tour Duration,Tour Duration,matched_destination,Type,Best Season,UNESCO Site,avg_cost_usd,Cost_Category,budget_level,Tourist Rating,Satisfaction,Avg Rating,Recommendation Accuracy,VR Experience Quality,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,overall_experience_score,yearly_avg_temp,climate_classification,Popularity_Category,Route ID,System Response Time
REC-00222-3e801283-000431,v1.0,active,2026-01-31,222,68,55+,Taj Mahal,Colosseum,"['Machu Picchu', 'Eiffel Tower', 'Taj Mahal']",Agra,India,,,"['Architecture', 'History', 'Nature']",3,False,4,6,,,,,152.2999985769374,,,2.5,3,,86,4.7,,,,,,,,,,,,,,222000,2.39
REC-00223-6e5a907e-000432,v1.0,active,2026-01-31,223,24,18-25,Eiffel Tower,Eiffel Tower,"['Eiffel Tower', 'Colosseum', 'Taj Mahal']",Paris,France,,europe,"['Art', 'History']",2,False,4,6,,,,,371.22618833782656,,Luxury,1.4,3,,85,4.7,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,223000,4.28
REC-00223-baaadf4e-000433,v1.0,active,2026-01-31,223,24,18-25,Colosseum,Eiffel Tower,"['Eiffel Tower', 'Colosseum', 'Taj Mahal']",Rome,Italy,,europe,"['Art', 'History']",2,False,4,6,,,,,371.22618833782656,,Mid-range,1.4,3,,85,4.7,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,223000,4.28
REC-00223-3e801283-000434,v1.0,active,2026-01-31,223,24,18-25,Taj Mahal,Eiffel Tower,"['Eiffel Tower', 'Colosseum', 'Taj Mahal']",Agra,India,,,"['Art', 'History']",2,False,4,6,,,,,371.22618833782656,,,1.4,3,,85,4.7,,,,,,,,,,,,,,223000,4.28
REC-00224-6e5a907e-000435,v1.0,active,2026-01-31,224,41,36-45,Eiffel Tower,Colosseum,['Eiffel Tower'],Paris,France,,europe,['Architecture'],1,True,8,2,,,,,190.5678849174053,,Luxury,1.2,3,,95,4.3,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,224000,4.8
REC-00225-baaadf4e-000436,v1.0,active,2026-01-31,225,61,55+,Colosseum,Great Wall of China,"['Colosseum', 'Great Wall of China']",Rome,Italy,,europe,['Cultural'],1,False,5,3,,,,,177.81639686926732,,Mid-range,3.1,3,,86,5.0,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,225000,4.18
REC-00225-a40279d9-000437,v1.0,active,2026-01-31,225,61,55+,Great Wall of China,Great Wall of China,"['Colosseum', 'Great Wall of China']",Beijing,China,,asia,['Cultural'],1,False,5,3,,,,,177.81639686926732,,Mid-range,3.1,3,,86,5.0,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,225000,4.18
REC-00226-cbbc03fb-000438,v1.0,active,2026-01-31,226,33,26-35,Machu Picchu,Machu Picchu,"['Machu Picchu', 'Colosseum', 'Taj Mahal']",Cusco,Peru,,,"['Nature', 'Architecture']",2,True,8,3,,,,,150.0,,,2.9,3,,98,5.0,,,,,,,,,,,,,,226000,2.74
REC-00226-baaadf4e-000439,v1.0,active,2026-01-31,226,33,26-35,Colosseum,Machu Picchu,"['Machu Picchu', 'Colosseum', 'Taj Mahal']",Rome,Italy,,europe,"['Nature', 'Architecture']",2,True,8,3,,,,,150.0,,Mid-range,2.9,3,,98,5.0,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,226000,2.74
REC-00226-3e801283-000440,v1.0,active,2026-01-31,226,33,26-35,Taj Mahal,Machu Picchu,"['Machu Picchu', 'Colosseum', 'Taj Mahal']",Agra,India,,,"['Nature', 'Architecture']",2,True,8,3,,,,,150.0,,,2.9,3,,98,5.0,,,,,,,,,,,,,,226000,2.74
REC-00227-baaadf4e-000441,v1.0,active,2026-01-31,227,49,46-55,Colosseum,Taj Mahal,"['Colosseum', 'Machu Picchu']",Rome,Italy,,europe,"['Architecture', 'Nature']",2,True,8,5,,,,,150.0,,Mid-range,2.7,3,,97,4.2,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,227000,1.76
REC-00227-cbbc03fb-000442,v1.0,active,2026-01-31,227,49,46-55,Machu Picchu,Taj Mahal,"['Colosseum', 'Machu Picchu']",Cusco,Peru,,,"['Architecture', 'Nature']",2,True,8,5,,,,,150.0,,,2.7,3,,97,4.2,,,,,,,,,,,,,,227000,1.76
REC-00228-3e801283-000443,v1.0,active,2026-01-31,228,37,36-45,Taj Mahal,Machu Picchu,['Taj Mahal'],Agra,India,,,"['Cultural', 'Art', 'Nature']",3,False,3,1,,,,,150.0,,,2.3,3,,99,4.5,,,,,,,,,,,,,,228000,2.33
REC-00229-6e5a907e-000444,v1.0,active,2026-01-31,229,62,55+,Eiffel Tower,Great Wall of China,"['Eiffel Tower', 'Colosseum', 'Great Wall of China']",Paris,France,,europe,['Architecture'],1,False,3,7,,,,,181.05332936471115,,Luxury,3.7,4,,87,4.9,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,229000,2.45
REC-00229-baaadf4e-000445,v1.0,active,2026-01-31,229,62,55+,Colosseum,Great Wall of China,"['Eiffel Tower', 'Colosseum', 'Great Wall of China']",Rome,Italy,,europe,['Architecture'],1,False,3,7,,,,,181.05332936471115,,Mid-range,3.7,4,,87,4.9,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,229000,2.45
REC-00229-a40279d9-000446,v1.0,active,2026-01-31,229,62,55+,Great Wall of China,Great Wall of China,"['Eiffel Tower', 'Colosseum', 'Great Wall of China']",Beijing,China,,asia,['Architecture'],1,False,3,7,,,,,181.05332936471115,,Mid-range,3.7,4,,87,4.9,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,229000,2.45
REC-00230-baaadf4e-000447,v1.0,active,2026-01-31,230,61,55+,Colosseum,Colosseum,"['Colosseum', 'Great Wall of China']",Rome,Italy,,europe,"['History', 'Nature']",2,True,8,4,,,,,160.98174647590946,,Mid-range,1.2,3,,100,4.5,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,230000,1.68
REC-00230-a40279d9-000448,v1.0,active,2026-01-31,230,61,55+,Great Wall of China,Colosseum,"['Colosseum', 'Great Wall of China']",Beijing,China,,asia,"['History', 'Nature']",2,True,8,4,,,,,160.98174647590946,,Mid-range,1.2,3,,100,4.5,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,230000,1.68
REC-00231-baaadf4e-000449,v1.0,active,2026-01-31,231,52,46-55,Colosseum,Colosseum,['Colosseum'],Rome,Italy,,europe,"['Architecture', 'History']",2,True,4,3,,,,,128.1620069006167,,Mid-range,2.6,3,,100,4.2,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,231000,2.5
REC-00232-cbbc03fb-000450,v1.0,active,2026-01-31,232,37,36-45,Machu Picchu,Great Wall of China,"['Machu Picchu', 'Great Wall of China']",Cusco,Peru,,,"['Architecture', 'Cultural']",2,False,7,4,,,,,114.63222574743978,,,3.7,4,,92,5.0,,,,,,,,,,,,,,232000,1.58
REC-00232-a40279d9-000451,v1.0,active,2026-01-31,232,37,36-45,Great Wall of China,Great Wall of China,"['Machu Picchu', 'Great Wall of China']",Beijing,China,,asia,"['Architecture', 'Cultural']",2,False,7,4,,,,,114.63222574743978,,Mid-range,3.7,4,,92,5.0,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,232000,1.58
REC-00233-3e801283-000452,v1.0,active,2026-01-31,233,36,36-45,Taj Mahal,Great Wall of China,['Taj Mahal'],Agra,India,,,"['History', 'Cultural']",2,False,8,2,,,,,110.32414306939975,,,4.5,5,,87,4.4,,,,,,,,,,,,,,233000,3.34
REC-00234-a40279d9-000453,v1.0,active,2026-01-31,234,41,36-45,Great Wall of China,Eiffel Tower,"['Great Wall of China', 'Colosseum', 'Taj Mahal']",Beijing,China,,asia,"['Art', 'Nature', 'History']",3,False,3,6,,,,,305.0178431757629,,Mid-range,4.8,5,,86,4.6,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,234000,2.6
REC-00234-baaadf4e-000454,v1.0,active,2026-01-31,234,41,36-45,Colosseum,Eiffel Tower,"['Great Wall of China', 'Colosseum', 'Taj Mahal']",Rome,Italy,,europe,"['Art', 'Nature', 'History']",3,False,3,6,,,,,305.0178431757629,,Mid-range,4.8,5,,86,4.6,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,234000,2.6
REC-00234-3e801283-000455,v1.0,active,2026-01-31,234,41,36-45,Taj Mahal,Eiffel Tower,"['Great Wall of China', 'Colosseum', 'Taj Mahal']",Agra,India,,,"['Art', 'Nature', 'History']",3,False,3,6,,,,,305.0178431757629,,,4.8,5,,86,4.6,,,,,,,,,,,,,,234000,2.6
REC-00235-baaadf4e-000456,v1.0,active,2026-01-31,235,18,18-25,Colosseum,Taj Mahal,"['Colosseum', 'Taj Mahal', 'Eiffel Tower']",Rome,Italy,,europe,['Nature'],1,True,6,6,,,,,150.0,,Mid-range,4.2,4,,94,4.0,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,235000,1.71
REC-00235-3e801283-000457,v1.0,active,2026-01-31,235,18,18-25,Taj Mahal,Taj Mahal,"['Colosseum', 'Taj Mahal', 'Eiffel Tower']",Agra,India,,,['Nature'],1,True,6,6,,,,,150.0,,,4.2,4,,94,4.0,,,,,,,,,,,,,,235000,1.71
REC-00235-6e5a907e-000458,v1.0,active,2026-01-31,235,18,18-25,Eiffel Tower,Taj Mahal,"['Colosseum', 'Taj Mahal', 'Eiffel Tower']",Paris,France,,europe,['Nature'],1,True,6,6,,,,,150.0,,Luxury,4.2,4,,94,4.0,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,235000,1.71
REC-00236-3e801283-000459,v1.0,active,2026-01-31,236,25,18-25,Taj Mahal,Taj Mahal,"['Taj Mahal', 'Machu Picchu']",Agra,India,,,['Art'],1,True,6,4,,,,,150.0,,,1.2,3,,94,4.7,,,,,,,,,,,,,,236000,4.16
REC-00236-cbbc03fb-000460,v1.0,active,2026-01-31,236,25,18-25,Machu Picchu,Taj Mahal,"['Taj Mahal', 'Machu Picchu']",Cusco,Peru,,,['Art'],1,True,6,4,,,,,150.0,,,1.2,3,,94,4.7,,,,,,,,,,,,,,236000,4.16
REC-00237-cbbc03fb-000461,v1.0,active,2026-01-31,237,23,18-25,Machu Picchu,Eiffel Tower,"['Machu Picchu', 'Eiffel Tower']",Cusco,Peru,,,"['Art', 'History']",2,False,8,3,,,,,251.3933683378673,,,4.9,5,,92,4.7,,,,,,,,,,,,,,237000,3.45
REC-00237-6e5a907e-000462,v1.0,active,2026-01-31,237,23,18-25,Eiffel Tower,Eiffel Tower,"['Machu Picchu', 'Eiffel Tower']",Paris,France,,europe,"['Art', 'History']",2,False,8,3,,,,,251.3933683378673,,Luxury,4.9,5,,92,4.7,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,237000,3.45
REC-00238-3e801283-000463,v1.0,active,2026-01-31,238,41,36-45,Taj Mahal,Machu Picchu,['Taj Mahal'],Agra,India,,,['Nature'],1,False,5,1,,,,,150.0,,,1.7,3,,98,4.8,,,,,,,,,,,,,,238000,2.15
REC-00239-cbbc03fb-000464,v1.0,active,2026-01-31,239,21,18-25,Machu Picchu,Taj Mahal,"['Machu Picchu', 'Great Wall of China']",Cusco,Peru,,,"['Nature', 'Architecture']",2,False,5,5,,,,,150.0,,,3.5,4,,90,4.1,,,,,,,,,,,,,,239000,4.22
REC-00239-a40279d9-000465,v1.0,active,2026-01-31,239,21,18-25,Great Wall of China,Taj Mahal,"['Machu Picchu', 'Great Wall of China']",Beijing,China,,asia,"['Nature', 'Architecture']",2,False,5,5,,,,,150.0,,Mid-range,3.5,4,,90,4.1,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,239000,4.22
REC-00240-baaadf4e-000466,v1.0,active,2026-01-31,240,67,55+,Colosseum,Eiffel Tower,"['Colosseum', 'Taj Mahal', 'Great Wall of China']",Rome,Italy,,europe,['Art'],1,False,3,8,,,,,299.04690736303496,,Mid-range,1.6,3,,85,4.7,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,240000,2.11
REC-00240-3e801283-000467,v1.0,active,2026-01-31,240,67,55+,Taj Mahal,Eiffel Tower,"['Colosseum', 'Taj Mahal', 'Great Wall of China']",Agra,India,,,['Art'],1,False,3,8,,,,,299.04690736303496,,,1.6,3,,85,4.7,,,,,,,,,,,,,,240000,2.11
REC-00240-a40279d9-000468,v1.0,active,2026-01-31,240,67,55+,Great Wall of China,Eiffel Tower,"['Colosseum', 'Taj Mahal', 'Great Wall of China']",Beijing,China,,asia,['Art'],1,False,3,8,,,,,299.04690736303496,,Mid-range,1.6,3,,85,4.7,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,240000,2.11
REC-00241-cbbc03fb-000469,v1.0,active,2026-01-31,241,24,18-25,Machu Picchu,Great Wall of China,['Machu Picchu'],Cusco,Peru,,,"['Art', 'History']",2,True,7,1,,,,,106.09357382136986,,,4.6,5,,98,4.9,,,,,,,,,,,,,,241000,2.85
REC-00242-6e5a907e-000470,v1.0,active,2026-01-31,242,39,36-45,Eiffel Tower,Machu Picchu,['Eiffel Tower'],Paris,France,,europe,['Art'],1,True,6,3,,,,,150.0,,Luxury,2.2,3,,89,4.3,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,242000,4.92
REC-00243-cbbc03fb-000471,v1.0,active,2026-01-31,243,36,36-45,Machu Picchu,Machu Picchu,"['Machu Picchu', 'Eiffel Tower']",Cusco,Peru,,,"['History', 'Cultural']",2,False,8,3,,,,,150.0,,,2.6,3,,87,4.9,,,,,,,,,,,,,,243000,2.02
REC-00243-6e5a907e-000472,v1.0,active,2026-01-31,243,36,36-45,Eiffel Tower,Machu Picchu,"['Machu Picchu', 'Eiffel Tower']",Paris,France,,europe,"['History', 'Cultural']",2,False,8,3,,,,,150.0,,Luxury,2.6,3,,87,4.9,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,243000,2.02
REC-00244-a40279d9-000473,v1.0,active,2026-01-31,244,62,55+,Great Wall of China,Taj Mahal,['Great Wall of China'],Beijing,China,,asia,"['Architecture', 'Art', 'Nature']",3,False,4,1,,,,,150.0,,Mid-range,3.2,3,,89,4.8,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,244000,2.7
REC-00245-cbbc03fb-000474,v1.0,active,2026-01-31,245,30,26-35,Machu Picchu,Great Wall of China,"['Machu Picchu', 'Great Wall of China', 'Taj Mahal']",Cusco,Peru,,,"['Art', 'Cultural', 'Nature']",3,True,6,7,,,,,178.04191963167244,,,2.5,3,,95,4.4,,,,,,,,,,,,,,245000,2.57
REC-00245-a40279d9-000475,v1.0,active,2026-01-31,245,30,26-35,Great Wall of China,Great Wall of China,"['Machu Picchu', 'Great Wall of China', 'Taj Mahal']",Beijing,China,,asia,"['Art', 'Cultural', 'Nature']",3,True,6,7,,,,,178.04191963167244,,Mid-range,2.5,3,,95,4.4,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,245000,2.57
REC-00245-3e801283-000476,v1.0,active,2026-01-31,245,30,26-35,Taj Mahal,Great Wall of China,"['Machu Picchu', 'Great Wall of China', 'Taj Mahal']",Agra,India,,,"['Art', 'Cultural', 'Nature']",3,True,6,7,,,,,178.04191963167244,,,2.5,3,,95,4.4,,,,,,,,,,,,,,245000,2.57
REC-00246-cbbc03fb-000477,v1.0,active,2026-01-31,246,32,26-35,Machu Picchu,Machu Picchu,['Machu Picchu'],Cusco,Peru,,,['Cultural'],1,True,7,2,,,,,150.0,,,3.6,4,,90,4.4,,,,,,,,,,,,,,246000,3.61
REC-00247-a40279d9-000478,v1.0,active,2026-01-31,247,69,55+,Great Wall of China,Great Wall of China,"['Great Wall of China', 'Taj Mahal']",Beijing,China,,asia,"['Cultural', 'Art', 'Nature']",3,True,4,6,,,,,134.4065553357034,,Mid-range,3.2,3,,95,4.7,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,247000,1.8
REC-00247-3e801283-000479,v1.0,active,2026-01-31,247,69,55+,Taj Mahal,Great Wall of China,"['Great Wall of China', 'Taj Mahal']",Agra,India,,,"['Cultural', 'Art', 'Nature']",3,True,4,6,,,,,134.4065553357034,,,3.2,3,,95,4.7,,,,,,,,,,,,,,247000,1.8
REC-00248-baaadf4e-000480,v1.0,active,2026-01-31,248,31,26-35,Colosseum,Colosseum,"['Colosseum', 'Machu Picchu', 'Eiffel Tower']",Rome,Italy,,europe,"['History', 'Nature', 'Cultural']",3,True,5,6,,,,,180.5972551003474,,Mid-range,1.5,3,,100,5.0,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,248000,3.64
REC-00248-cbbc03fb-000481,v1.0,active,2026-01-31,248,31,26-35,Machu Picchu,Colosseum,"['Colosseum', 'Machu Picchu', 'Eiffel Tower']",Cusco,Peru,,,"['History', 'Nature', 'Cultural']",3,True,5,6,,,,,180.5972551003474,,,1.5,3,,100,5.0,,,,,,,,,,,,,,248000,3.64
REC-00248-6e5a907e-000482,v1.0,active,2026-01-31,248,31,26-35,Eiffel Tower,Colosseum,"['Colosseum', 'Machu Picchu', 'Eiffel Tower']",Paris,France,,europe,"['History', 'Nature', 'Cultural']",3,True,5,6,,,,,180.5972551003474,,Luxury,1.5,3,,100,5.0,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,248000,3.64
REC-00249-cbbc03fb-000483,v1.0,active,2026-01-31,249,64,55+,Machu Picchu,Eiffel Tower,['Machu Picchu'],Cusco,Peru,,,"['Cultural', 'Architecture']",2,False,5,1,,,,,381.0158871577222,,,3.3,3,,85,4.5,,,,,,,,,,,,,,249000,1.9
REC-00250-6e5a907e-000484,v1.0,active,2026-01-31,250,48,46-55,Eiffel Tower,Great Wall of China,"['Eiffel Tower', 'Great Wall of China', 'Colosseum']",Paris,France,,europe,"['Art', 'Cultural', 'History']",3,True,7,6,,,,,195.00669233093183,,Luxury,1.5,3,,96,4.7,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,250000,4.9
REC-00250-a40279d9-000485,v1.0,active,2026-01-31,250,48,46-55,Great Wall of China,Great Wall of China,"['Eiffel Tower', 'Great Wall of China', 'Colosseum']",Beijing,China,,asia,"['Art', 'Cultural', 'History']",3,True,7,6,,,,,195.00669233093183,,Mid-range,1.5,3,,96,4.7,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,250000,4.9
REC-00250-baaadf4e-000486,v1.0,active,2026-01-31,250,48,46-55,Colosseum,Great Wall of China,"['Eiffel Tower', 'Great Wall of China', 'Colosseum']",Rome,Italy,,europe,"['Art', 'Cultural', 'History']",3,True,7,6,,,,,195.00669233093183,,Mid-range,1.5,3,,96,4.7,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,250000,4.9
REC-00251-3e801283-000487,v1.0,active,2026-01-31,251,47,46-55,Taj Mahal,Taj Mahal,['Taj Mahal'],Agra,India,,,"['Cultural', 'Art']",2,True,8,1,,,,,150.0,,,2.0,3,,96,4.7,,,,,,,,,,,,,,251000,3.67
REC-00252-3e801283-000488,v1.0,active,2026-01-31,252,29,26-35,Taj Mahal,Great Wall of China,"['Taj Mahal', 'Colosseum']",Agra,India,,,['Nature'],1,False,3,3,,,,,178.22788026872763,,,4.5,5,,97,4.4,,,,,,,,,,,,,,252000,2.94
REC-00252-baaadf4e-000489,v1.0,active,2026-01-31,252,29,26-35,Colosseum,Great Wall of China,"['Taj Mahal', 'Colosseum']",Rome,Italy,,europe,['Nature'],1,False,3,3,,,,,178.22788026872763,,Mid-range,4.5,5,,97,4.4,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,252000,2.94
REC-00253-3e801283-000490,v1.0,active,2026-01-31,253,21,18-25,Taj Mahal,Great Wall of China,"['Taj Mahal', 'Machu Picchu', 'Colosseum']",Agra,India,,,"['History', 'Cultural']",2,False,7,7,,,,,189.23278373766396,,,4.5,5,,93,4.1,,,,,,,,,,,,,,253000,3.26
REC-00253-cbbc03fb-000491,v1.0,active,2026-01-31,253,21,18-25,Machu Picchu,Great Wall of China,"['Taj Mahal', 'Machu Picchu', 'Colosseum']",Cusco,Peru,,,"['History', 'Cultural']",2,False,7,7,,,,,189.23278373766396,,,4.5,5,,93,4.1,,,,,,,,,,,,,,253000,3.26
REC-00253-baaadf4e-000492,v1.0,active,2026-01-31,253,21,18-25,Colosseum,Great Wall of China,"['Taj Mahal', 'Machu Picchu', 'Colosseum']",Rome,Italy,,europe,"['History', 'Cultural']",2,False,7,7,,,,,189.23278373766396,,Mid-range,4.5,5,,93,4.1,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,253000,3.26
REC-00254-a40279d9-000493,v1.0,active,2026-01-31,254,37,36-45,Great Wall of China,Eiffel Tower,['Great Wall of China'],Beijing,China,,asia,"['History', 'Cultural', 'Art']",3,True,6,1,,,,,225.56190943325427,,Mid-range,4.3,4,,97,4.3,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,254000,2.51
REC-00255-6e5a907e-000494,v1.0,active,2026-01-31,255,54,46-55,Eiffel Tower,Colosseum,['Eiffel Tower'],Paris,France,,europe,"['History', 'Nature']",2,True,5,3,,,,,113.42785003406716,,Luxury,3.5,4,,96,4.0,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,255000,3.78
REC-00256-a40279d9-000495,v1.0,active,2026-01-31,256,25,18-25,Great Wall of China,Taj Mahal,['Great Wall of China'],Beijing,China,,asia,"['History', 'Architecture', 'Nature']",3,False,5,1,,,,,150.0,,Mid-range,2.8,3,,94,4.1,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,256000,3.65
REC-00257-baaadf4e-000496,v1.0,active,2026-01-31,257,66,55+,Colosseum,Colosseum,['Colosseum'],Rome,Italy,,europe,"['Art', 'Nature', 'History']",3,True,3,3,,,,,160.03346384937657,,Mid-range,4.6,5,,86,4.1,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,257000,4.35
REC-00258-cbbc03fb-000497,v1.0,active,2026-01-31,258,39,36-45,Machu Picchu,Eiffel Tower,['Machu Picchu'],Cusco,Peru,,,['Art'],1,False,3,2,,,,,349.2640675192065,,,3.1,3,,85,4.2,,,,,,,,,,,,,,258000,4.7
REC-00259-cbbc03fb-000498,v1.0,active,2026-01-31,259,33,26-35,Machu Picchu,Colosseum,"['Machu Picchu', 'Great Wall of China']",Cusco,Peru,,,"['Art', 'Nature', 'History']",3,False,6,6,,,,,150.80037560208297,,,1.4,3,,91,4.5,,,,,,,,,,,,,,259000,3.9
REC-00259-a40279d9-000499,v1.0,active,2026-01-31,259,33,26-35,Great Wall of China,Colosseum,"['Machu Picchu', 'Great Wall of China']",Beijing,China,,asia,"['Art', 'Nature', 'History']",3,False,6,6,,,,,150.80037560208297,,Mid-range,1.4,3,,91,4.5,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,259000,3.9
REC-00260-6e5a907e-000500,v1.0,active,2026-01-31,260,51,46-55,Eiffel Tower,Great Wall of China,"['Eiffel Tower', 'Colosseum']",Paris,France,,europe,"['History', 'Architecture', 'Art']",3,False,7,4,,,,,127.72987527750205,,Luxury,3.0,3,,87,4.4,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,260000,1.99
REC-00260-baaadf4e-000501,v1.0,active,2026-01-31,260,51,46-55,Colosseum,Great Wall of China,"['Eiffel Tower', 'Colosseum']",Rome,Italy,,europe,"['History', 'Architecture', 'Art']",3,False,7,4,,,,,127.72987527750205,,Mid-range,3.0,3,,87,4.4,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,260000,1.99
REC-00261-a40279d9-000502,v1.0,active,2026-01-31,261,43,36-45,Great Wall of China,Machu Picchu,"['Great Wall of China', 'Eiffel Tower', 'Colosseum']",Beijing,China,,asia,"['Architecture', 'Art']",2,False,7,6,,,,,150.0,,Mid-range,4.8,5,,94,4.0,5.0,3.0,3.0,1.0,4.0,5.0,3.0,5.0,2.0,3.4444444444444446,13.475,Temperate,,261000,2.92
REC-00261-6e5a907e-000503,v1.0,active,2026-01-31,261,43,36-45,Eiffel Tower,Machu Picchu,"['Great Wall of China', 'Eiffel Tower', 'Colosseum']",Paris,France,,europe,"['Architecture', 'Art']",2,False,7,6,,,,,150.0,,Luxury,4.8,5,,94,4.0,5.0,2.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,3.555555555555556,13.266666666666666,Temperate,,261000,2.92
REC-00261-baaadf4e-000504,v1.0,active,2026-01-31,261,43,36-45,Colosseum,Machu Picchu,"['Great Wall of China', 'Eiffel Tower', 'Colosseum']",Rome,Italy,,europe,"['Architecture', 'Art']",2,False,7,6,,,,,150.0,,Mid-range,4.8,5,,94,4.0,5.0,3.0,3.0,2.0,4.0,5.0,3.0,5.0,2.0,3.555555555555556,16.633333333333333,Temperate,,261000,2.92
REC-00262-3e801283-000505,v1.0,active,2026-01-31,262,33,26-35,Taj Mahal,Great Wall of China,"['Taj Mahal', 'Machu Picchu']",Agra,India,,,['Architecture'],1,False,3,4,,,,,187.70959344721007,,,1.9,3,,97,4.5,,,,,,,,,,,,,,262000,4.52
REC-00262-cbbc03fb-000506,v1.0,active,2026-01-31,262,33,26-35,Machu Picchu,Great Wall of China,"['Taj Mahal', 'Machu Picchu']",Cusco,Peru,,,['Architecture'],1,False,3,4,,,,,187.70959344721007,,,1.9,3,,97,4.5,,,,,,,,,,,,,,262000,4.52
