Tourist ID,Age,Age_Group,Site Name,Sites Visited,city,country,Continent,state,region,Interests,Number_of_Interests,Accessibility,Preferred Tour Duration,Tour Duration,matched_destination,Type,Best Season,UNESCO Site,avg_cost_usd,Cost_Category,budget_level,Tourist Rating,Satisfaction,Avg Rating,Recommendation Accuracy,VR Experience Quality,culture,adventure,nature,beaches,nightlife,cuisine,wellness,urban,seclusion,overall_experience_score,yearly_avg_temp,climate_classification
848,65,55+,Colosseum,Colosseum,Rome,Italy,Europe,Lazio,Southern Europe,"['Architecture', 'Cultural', 'Nature']",3,True,4,7,,Cultural,Summer,True,163.16080487069527,,Mid-range,3.9,4,4.967190870305839,93,4.3,5.0,2.0,3.0,2.748679608502378,3.010867603372427,4.562032483702624,2.826024917026306,3.934928576377489,1.4676597824616076,5.0,15.5,Temperate
848,65,55+,Fisherman's Wharf,Fisherman's Wharf,San Francisco,United States,North America,California,West Coast USA,"['Architecture', 'Cultural', 'Nature']",3,True,4,7,,Cultural,Summer,False,316.54908124040617,,Luxury,3.9,4,4.798544185025377,93,4.3,4.5,3.8,4.0,1.2522642656169478,3.5905074095390885,4.944763943385002,3.074985491770948,3.4167619700820886,2.3566880752813133,4.5,14.0,Temperate
848,65,55+,Alcatraz Island,Alcatraz Island,San Francisco,United States,North America,California,West Coast USA,"['Architecture', 'Cultural', 'Nature']",3,True,4,7,,Cultural,Summer,True,299.4152141767312,,Luxury,3.9,4,4.985411983139231,93,4.3,4.5,3.8,4.0,1.4947314044935944,4.040020549450016,3.5068991950590997,4.37193589351414,4.3251902224507965,1.9239430289555235,4.5,14.0,Temperate
848,65,55+,Khao San Road,Khao San Road,Bangkok,Thailand,Asia,Bangkok,Southeast Asia,"['Architecture', 'Cultural', 'Nature']",3,True,4,7,,Cultural,Spring,True,70.23907016498897,,Budget,3.9,4,4.347043485624808,93,4.3,4.5,3.8,3.0,2.565970106880184,3.119937384078292,4.8492584492739095,4.438617054595106,4.595889517501529,2.13911152560448,4.5,28.5,Warm
848,65,55+,Chatuchak Market,Chatuchak Market,Bangkok,Thailand,Asia,Bangkok,Southeast Asia,"['Architecture', 'Cultural', 'Nature']",3,True,4,7,,Cultural,Winter,False,65.40059414041752,,Budget,3.9,4,3.555256478222773,93,4.3,4.5,3.8,3.0,3.0934939117978075,4.708667411042025,4.46966612500341,4.253339287074835,4.464281211052519,2.1867861730337546,4.5,28.5,Warm
849,45,36-45,Waiheke Island,Waiheke Island,Auckland,New Zealand,Oceania,Auckland,North Island,['Nature'],1,False,5,3,,Cultural,Summer,True,216.6475475874037,,Mid-range,3.1,3,4.579909855850183,92,4.5,4.0,4.5,4.8,1.100164870183479,3.207324415436607,3.228294559006205,2.2344029552043967,3.312231267293797,2.521248829081584,4.0,15.0,Temperate
849,45,36-45,Sky Tower,Sky Tower,Auckland,New Zealand,Oceania,Auckland,North Island,['Nature'],1,False,5,3,,Cultural,Winter,True,188.8365374056736,,Mid-range,3.1,3,4.896472183921702,92,4.5,4.0,4.5,4.8,1.6220241900426378,2.4272319900023884,3.5135191344853123,4.706260722808446,3.928843966273134,1.6422887313021115,4.0,15.0,Temperate
849,45,36-45,Big Ben,Big Ben,London,United Kingdom,Europe,England,Western Europe,['Nature'],1,False,5,3,,Cultural,Spring,False,281.71806206908025,,Luxury,3.1,3,3.63255207480513,92,4.5,4.9,2.5,3.0,1.5309635486822688,2.765879253738233,4.695643333686778,4.119726056664549,4.454943202091622,3.979525097076884,4.9,11.0,Temperate
850,21,18-25,Canal Ring,Canal Ring,Amsterdam,Netherlands,Europe,North Holland,Western Europe,"['History', 'Art', 'Nature']",3,True,4,5,,Cultural,Winter,False,173.46073269817546,,Mid-range,2.0,3,3.5555424892678373,97,4.1,4.7,2.8,3.2,2.56864499857913,2.115865376286296,3.3258710361205086,3.234578840591926,4.618923678590315,1.378246396085197,4.7,10.5,Temperate
850,21,18-25,Anne Frank House,Anne Frank House,Amsterdam,Netherlands,Europe,North Holland,Western Europe,"['History', 'Art', 'Nature']",3,True,4,5,,Cultural,Autumn,False,217.92924887434887,,Mid-range,2.0,3,3.738508209585001,97,4.1,4.7,2.8,3.2,1.9682107067042771,2.791008476651118,3.950324825805824,4.0921372540412975,4.344146173685459,2.4585054407938545,4.7,10.5,Temperate
850,21,18-25,Fatehpur Sikri,Fatehpur Sikri,Agra,India,Asia,Uttar Pradesh,South Asia,"['History', 'Art', 'Nature']",3,True,4,5,,Cultural,Winter,True,90.70646933982697,,Budget,2.0,3,3.9361412339138586,97,4.1,5.0,2.5,2.5,2.187844624593801,3.5894131521144272,4.639115969853045,3.4818669528488218,3.417504193778558,1.3346531009863436,5.0,25.0,Warm
850,21,18-25,Agra Fort,Agra Fort,Agra,India,Asia,Uttar Pradesh,South Asia,"['History', 'Art', 'Nature']",3,True,4,5,,Cultural,Summer,False,56.18991582379201,,Budget,2.0,3,4.486372376908128,97,4.1,5.0,2.5,2.5,2.958820374430594,2.9497556416661,4.969205651318481,3.886327532595253,4.570027585248045,2.5229159040446225,5.0,25.0,Warm
850,21,18-25,Prague Castle,Prague Castle,Prague,Czech Republic,Europe,Prague,Central Europe,"['History', 'Art', 'Nature']",3,True,4,5,,Cultural,Winter,False,146.6297307373156,,Budget,2.0,3,4.562391621357858,97,4.1,4.6,2.5,3.0,2.024882190910909,4.183773595252608,3.4392301491413564,2.1943795511337645,4.772643138108753,1.961069780924428,4.6,9.5,Temperate
851,23,18-25,Christ the Redeemer,Christ the Redeemer,Rio de Janeiro,Brazil,South America,Rio de Janeiro,Southeast Brazil,"['Nature', 'Architecture']",2,True,3,7,,Cultural,Winter,False,120.89692236744348,,Mid-range,2.8,3,3.7566754342590425,100,4.2,4.5,4.0,4.5,3.663015763222192,2.8643161149499443,3.8111590533366817,3.891727570978445,4.720527706110611,3.922962690357668,4.5,23.5,Warm
851,23,18-25,Souks,Souks,Marrakech,Morocco,Africa,Marrakech-Safi,North Africa,"['Nature', 'Architecture']",2,True,3,7,,Cultural,Summer,True,64.51882582785808,,Budget,2.8,3,4.989553795863852,100,4.2,4.7,3.8,3.0,3.5468193171902103,2.086542410640355,3.2729218528470545,3.3273658944182967,4.644661086873297,2.1639064579771103,4.7,19.5,Warm
852,57,55+,Dubai Mall,Dubai Mall,Dubai,United Arab Emirates,Asia,Dubai,Middle East,"['Cultural', 'Art']",2,True,5,4,,Cultural,Autumn,False,290.14121725401486,,Luxury,4.3,4,4.573035846097412,89,4.9,3.8,4.5,2.5,1.1530033567011664,2.360007125404457,4.152573899517553,4.62178333149461,4.123342670827904,1.7083250867981734,3.8,27.0,Warm
852,57,55+,Palm Jumeirah,Palm Jumeirah,Dubai,United Arab Emirates,Asia,Dubai,Middle East,"['Cultural', 'Art']",2,True,5,4,,Cultural,Summer,True,331.9681225110601,,Luxury,4.3,4,3.798654329396873,89,4.9,3.8,4.5,2.5,3.708762936351784,2.119581261165208,4.814946091208514,4.131766853548285,4.038222459059769,3.4707484852535693,3.8,27.0,Warm
853,51,46-55,Versailles Palace,Versailles Palace,Paris,France,Europe,Île-de-France,Western Europe,"['Nature', 'Architecture']",2,False,4,2,,Cultural,Autumn,True,264.4975378228027,,Luxury,3.5,4,4.46801455333927,87,4.0,5.0,2.5,3.0,3.103409840661174,4.558352843709244,3.229801099473111,2.1588517846559148,4.89206635546201,3.28815513827063,5.0,12.5,Temperate
853,51,46-55,Distillery District,Distillery District,Toronto,Canada,North America,Ontario,Eastern Canada,"['Nature', 'Architecture']",2,False,4,2,,Cultural,Winter,True,166.65103685140815,,Mid-range,3.5,4,3.9318839631997857,87,4.0,4.4,3.0,3.8,4.187529409499191,2.4381381289727977,4.818876176418122,4.798288105084678,3.773969138653025,2.460689219064694,4.4,8.5,Cold
854,28,26-35,Ancient Agora,Ancient Agora,Athens,Greece,Europe,Attica,Southern Europe,['Architecture'],1,True,3,4,,Cultural,Spring,True,102.158906037986,,Budget,4.4,4,4.4818572346130585,92,4.4,5.0,2.8,3.2,2.016095350656617,3.9546022988703378,3.624031410498111,3.729301621672975,3.8875490767731016,3.88341515811141,5.0,18.5,Warm
854,28,26-35,Temple of Olympian Zeus,Temple of Olympian Zeus,Athens,Greece,Europe,Attica,Southern Europe,['Architecture'],1,True,3,4,,Cultural,Spring,False,94.9759294903584,,Budget,4.4,4,4.997882109562416,92,4.4,5.0,2.8,3.2,4.910717246508135,3.8250089328824446,3.168912382151412,2.2465754628843606,4.128240924442075,3.801529952648209,5.0,18.5,Warm
854,28,26-35,Robben Island,Robben Island,Cape Town,South Africa,Africa,Western Cape,Southern Africa,['Architecture'],1,True,3,4,,Cultural,Spring,False,139.12715820117836,,Mid-range,4.4,4,3.601128491790581,92,4.4,4.3,4.5,4.8,2.9618603456760564,4.021992007658025,4.868449188365567,3.8254973055279855,4.724273909501605,1.4260566907171124,4.3,16.5,Temperate
854,28,26-35,Casa Batlló,Casa Batlló,Barcelona,Spain,Europe,Catalonia,Southern Europe,['Architecture'],1,True,3,4,,Cultural,Spring,False,194.17810550946103,,Mid-range,4.4,4,4.565391575565772,92,4.4,4.8,3.0,3.5,4.889846832726375,3.443130773246552,4.866829614584262,3.2877756624279466,4.191256765682787,2.3615121138718926,4.8,16.0,Temperate
855,28,26-35,Gold Museum,Gold Museum,Bogota,Colombia,South America,Cundinamarca,Andean Region,['History'],1,False,5,5,,Cultural,Summer,True,104.83155180646102,,Budget,3.8,4,4.65995623712654,88,4.1,4.3,3.8,3.5,2.5638252509942565,3.8226604934185806,3.1027660878053256,4.974238825480116,3.0089048878342988,3.866765320503895,4.3,14.0,Temperate
855,28,26-35,Monserrate,Monserrate,Bogota,Colombia,South America,Cundinamarca,Andean Region,['History'],1,False,5,5,,Cultural,Autumn,False,92.24128334254422,,Budget,3.8,4,4.014281015134518,88,4.1,4.3,3.8,3.5,2.1672250660152117,2.918532091464679,4.63388550307753,2.405008432634998,4.498468597890836,2.549579919353677,4.3,14.0,Temperate
856,25,18-25,Queen Victoria Market,Queen Victoria Market,Melbourne,Australia,Oceania,Victoria,Southeast Australia,"['Art', 'Architecture', 'Cultural']",3,True,8,2,,Cultural,Autumn,True,227.9481041780077,,Luxury,3.3,3,4.836517666632701,95,4.3,4.5,3.5,4.0,4.648471499109211,3.677878005219109,4.42075397311115,4.615088275286524,3.3003347499677487,1.2239340896148372,4.5,15.5,Temperate
856,25,18-25,Boulder's Beach,Boulder's Beach,Cape Town,South Africa,Africa,Western Cape,Southern Africa,"['Art', 'Architecture', 'Cultural']",3,True,8,2,,Cultural,Spring,True,120.17949774588992,,Mid-range,3.3,3,3.920381871041554,95,4.3,4.3,4.5,4.8,4.072710932682423,4.735819800171715,3.86569093358976,4.737667183214295,4.121264123627808,1.3375513375725294,4.3,16.5,Temperate
857,68,55+,Royal Ontario Museum,Royal Ontario Museum,Toronto,Canada,North America,Ontario,Eastern Canada,"['History', 'Cultural', 'Art']",3,True,8,4,,Cultural,Autumn,False,203.18667349878783,,Mid-range,4.8,5,3.85340561174914,89,4.4,4.4,3.0,3.8,2.2850377467102154,3.339657364458648,3.4138919311608715,3.396306179436691,4.841751536681801,1.552619607322577,4.4,8.5,Cold
857,68,55+,CN Tower,CN Tower,Toronto,Canada,North America,Ontario,Eastern Canada,"['History', 'Cultural', 'Art']",3,True,8,4,,Cultural,Spring,False,187.91305248829255,,Mid-range,4.8,5,4.655792824909208,89,4.4,4.4,3.0,3.8,4.494575064941611,4.0115575344392695,4.197951445747035,2.0855927292787424,3.935785011164546,1.2326026098690277,4.4,8.5,Cold
857,68,55+,Colosseum,Colosseum,Rome,Italy,Europe,Lazio,Southern Europe,"['History', 'Cultural', 'Art']",3,True,8,4,,Cultural,Autumn,True,169.18264809590565,,Mid-range,4.8,5,3.974338079380799,89,4.4,5.0,2.0,3.0,1.1422227271676575,3.5115719086320234,3.521848974875323,3.092892089733923,4.383745692109847,3.5132259853706067,5.0,15.5,Temperate
857,68,55+,La Boca,La Boca,Buenos Aires,Argentina,South America,Buenos Aires,Southern Cone,"['History', 'Cultural', 'Art']",3,True,8,4,,Cultural,Autumn,True,94.89605175355766,,Budget,4.8,5,3.58060080265562,89,4.4,4.6,3.2,3.0,3.470689608157991,4.718473873611276,4.7923899070614535,4.279158656379945,3.002731160986757,2.5143303579163323,4.6,17.5,Temperate
857,68,55+,Puerto Madero,Puerto Madero,Buenos Aires,Argentina,South America,Buenos Aires,Southern Cone,"['History', 'Cultural', 'Art']",3,True,8,4,,Cultural,Summer,False,101.90681262484004,,Budget,4.8,5,4.850725802639432,89,4.4,4.6,3.2,3.0,1.5153302983431618,2.6544090457405494,3.019687418226132,4.56261724396536,3.0271317257222656,1.00437214259251,4.6,17.5,Temperate
858,67,55+,Chatuchak Market,Chatuchak Market,Bangkok,Thailand,Asia,Bangkok,Southeast Asia,['History'],1,True,8,4,,Cultural,Spring,True,99.08280521583032,,Budget,4.1,4,4.094909792826304,94,4.6,4.5,3.8,3.0,1.5765080898936903,4.854793573410577,3.740227495063077,2.8876805439424973,3.3880127262051145,1.014349728746602,4.5,28.5,Warm
859,23,18-25,Palm Jumeirah,Palm Jumeirah,Dubai,United Arab Emirates,Asia,Dubai,Middle East,"['Art', 'Architecture']",2,False,6,4,,Cultural,Winter,False,323.2912819808777,,Luxury,1.7,3,4.839035840093233,92,4.5,3.8,4.5,2.5,2.5332223260741493,4.648850300406494,3.0012426413553985,3.6752104170121136,3.344640718366629,3.0929493191607498,3.8,27.0,Warm
859,23,18-25,Burj Khalifa,Burj Khalifa,Dubai,United Arab Emirates,Asia,Dubai,Middle East,"['Art', 'Architecture']",2,False,6,4,,Cultural,Winter,True,297.02025039248923,,Luxury,1.7,3,4.9375800194262975,92,4.5,3.8,4.5,2.5,4.841463232279008,2.066765627793097,4.159473395564218,2.838515535447949,4.449803927750096,2.91313583535511,3.8,27.0,Warm
859,23,18-25,Senso-ji Temple,Senso-ji Temple,Tokyo,Japan,Asia,Tokyo,East Asia,"['Art', 'Architecture']",2,False,6,4,,Cultural,Summer,True,278.7902588857366,,Luxury,1.7,3,4.963523703614106,92,4.5,4.8,3.0,3.5,1.9278465521315624,2.395310598804464,3.242950069631936,2.8206086123845875,3.52354787991788,2.686155643641414,4.8,15.5,Temperate
859,23,18-25,Frida Kahlo Museum,Frida Kahlo Museum,Mexico City,Mexico,North America,Mexico City,Central America,"['Art', 'Architecture']",2,False,6,4,,Cultural,Summer,True,102.97642341272058,,Budget,1.7,3,4.562091330753017,92,4.5,4.6,3.5,3.0,3.559886488664247,2.7467573504369303,4.389594094780486,4.864000838767918,4.383842666870288,1.5608798261754426,4.6,16.0,Temperate
859,23,18-25,Zócalo,Zócalo,Mexico City,Mexico,North America,Mexico City,Central America,"['Art', 'Architecture']",2,False,6,4,,Cultural,Autumn,True,86.1126742930494,,Budget,1.7,3,3.886736777645964,92,4.5,4.6,3.5,3.0,2.7983826881120097,4.396657997529749,3.49934127650501,4.139108693837825,3.9721212367376335,1.6186397777530983,4.6,16.0,Temperate
860,48,46-55,Old Town Square,Old Town Square,Prague,Czech Republic,Europe,Prague,Central Europe,"['Nature', 'Cultural']",2,True,8,5,,Cultural,Winter,True,128.1986878555863,,Budget,2.0,3,3.8868866653115695,91,4.7,4.6,2.5,3.0,4.269383703983353,2.848784924006065,4.2687713602826935,4.505872199410579,4.656322305225548,3.1355511983278603,4.6,9.5,Temperate
860,48,46-55,Royal Ontario Museum,Royal Ontario Museum,Toronto,Canada,North America,Ontario,Eastern Canada,"['Nature', 'Cultural']",2,True,8,5,,Cultural,Autumn,True,179.75529489665638,,Mid-range,2.0,3,3.650259711791745,91,4.7,4.4,3.0,3.8,4.980768484798887,4.99037855385547,4.945834640425723,2.0189947952356584,4.194363793668135,3.315929875654265,4.4,8.5,Cold
860,48,46-55,Niagara Falls,Niagara Falls,Toronto,Canada,North America,Ontario,Eastern Canada,"['Nature', 'Cultural']",2,True,8,5,,Cultural,Summer,True,171.47039867472165,,Mid-range,2.0,3,3.8480687283110977,91,4.7,4.4,3.0,3.8,3.230136054188846,4.4276779200822,3.6862087014947793,4.335995081997655,4.843477197767757,1.2843043091810782,4.4,8.5,Cold
860,48,46-55,Xcaret Park,Xcaret Park,Cancun,Mexico,North America,Quintana Roo,Central America,"['Nature', 'Cultural']",2,True,8,5,,Cultural,Autumn,False,156.8534827269561,,Mid-range,2.0,3,4.614708004053375,91,4.7,3.5,4.5,4.8,1.3448227792671492,2.001567605445498,4.582495407061467,3.771051726283198,4.373694131071693,1.2235971793920437,3.5,26.5,Warm
861,42,36-45,Qorikancha,Qorikancha,Cusco,Peru,South America,Cusco,Andean Region,"['Architecture', 'History']",2,False,7,3,,Cultural,Spring,False,75.35175625573976,,Budget,4.6,5,3.6854224786207626,89,4.6,5.0,4.8,4.5,2.4747113656301254,2.5679529175744764,3.656893679118983,2.7051023062778814,4.463612046768097,1.9679010694934096,5.0,11.5,Temperate
861,42,36-45,Sacred Valley,Sacred Valley,Cusco,Peru,South America,Cusco,Andean Region,"['Architecture', 'History']",2,False,7,3,,Cultural,Autumn,True,84.46339611059554,,Budget,4.6,5,3.636467885222783,89,4.6,5.0,4.8,4.5,4.103270988766186,4.162962251599113,3.183881294639712,2.992484480278454,4.0234172080582855,3.864589860592728,5.0,11.5,Temperate
862,44,36-45,Tokyo Tower,Tokyo Tower,Tokyo,Japan,Asia,Tokyo,East Asia,['Nature'],1,False,4,9,,Cultural,Autumn,False,254.3857062364673,,Luxury,2.1,3,4.731650275425104,98,4.1,4.8,3.0,3.5,4.867845327886853,4.496738248554793,3.187057981256848,2.823373115351879,4.823007420831114,3.543729842349988,4.8,15.5,Temperate
862,44,36-45,Temple of Heaven,Temple of Heaven,Beijing,China,Asia,Beijing Municipality,East Asia,['Nature'],1,False,4,9,,Cultural,Winter,True,146.61562255691558,,Mid-range,2.1,3,4.055720058935335,98,4.1,4.9,3.5,3.0,4.562387038495872,4.063522208540324,4.960409749563013,3.757838026389535,4.256844284589501,2.162365352828278,4.9,12.5,Temperate
863,60,55+,Tomb of Itimad-ud-Daulah,Tomb of Itimad-ud-Daulah,Agra,India,Asia,Uttar Pradesh,South Asia,"['Cultural', 'Art']",2,True,6,5,,Cultural,Spring,False,83.68803274391615,,Budget,1.3,3,4.816888976173162,85,4.7,5.0,2.5,2.5,3.140931410775276,2.522262974854757,3.920495714484485,3.638437764703114,3.9560928814438254,1.7445846174732456,5.0,25.0,Warm
863,60,55+,Taj Mahal,Taj Mahal,Agra,India,Asia,Uttar Pradesh,South Asia,"['Cultural', 'Art']",2,True,6,5,,Cultural,Summer,True,81.02731044682494,,Budget,1.3,3,4.520138578113105,85,4.7,5.0,2.5,2.5,4.769243534569401,2.4901596271738047,4.155983851443509,4.860667620649734,4.197769421609433,3.674566848088444,5.0,25.0,Warm
863,60,55+,Tokyo Tower,Tokyo Tower,Tokyo,Japan,Asia,Tokyo,East Asia,"['Cultural', 'Art']",2,True,6,5,,Cultural,Autumn,False,268.4128627361752,,Luxury,1.3,3,3.553355177422705,85,4.7,4.8,3.0,3.5,1.7655867754715815,3.807480892680615,4.210202441098394,2.2083270952552336,3.2023173864703547,3.866716173423848,4.8,15.5,Temperate
863,60,55+,Shibuya Crossing,Shibuya Crossing,Tokyo,Japan,Asia,Tokyo,East Asia,"['Cultural', 'Art']",2,True,6,5,,Cultural,Summer,True,248.85056838677596,,Luxury,1.3,3,4.700031181511189,85,4.7,4.8,3.0,3.5,1.632547518147537,3.9173873357407625,4.8020910966013695,4.286240931889473,3.004415172912945,1.8629260795204967,4.8,15.5,Temperate
863,60,55+,Park Güell,Park Güell,Barcelona,Spain,Europe,Catalonia,Southern Europe,"['Cultural', 'Art']",2,True,6,5,,Cultural,Winter,True,167.5228339174774,,Mid-range,1.3,3,4.603769089965789,85,4.7,4.8,3.0,3.5,4.9453169979113305,2.0847525218346616,3.866406060773967,2.313542536845521,3.757606967439764,1.409752397382121,4.8,16.0,Temperate
863,60,55+,Casa Batlló,Casa Batlló,Barcelona,Spain,Europe,Catalonia,Southern Europe,"['Cultural', 'Art']",2,True,6,5,,Cultural,Autumn,True,168.57540399589382,,Mid-range,1.3,3,4.940562492488636,85,4.7,4.8,3.0,3.5,4.6974118814048405,3.098105472379147,4.79674726023992,2.922358009266407,3.987230886742085,1.3887101963424209,4.8,16.0,Temperate
864,32,26-35,Chinatown,Chinatown,San Francisco,United States,North America,California,West Coast USA,"['Art', 'Cultural']",2,True,3,1,,Cultural,Autumn,True,292.6932450089407,,Luxury,2.0,3,4.444325805686965,96,4.8,4.5,3.8,4.0,3.893127504624848,3.853489494571644,3.945378806938233,3.274022543847359,4.381220229363537,3.943522120394089,4.5,14.0,Temperate
864,32,26-35,Ancient Agora,Ancient Agora,Athens,Greece,Europe,Attica,Southern Europe,"['Art', 'Cultural']",2,True,3,1,,Cultural,Summer,False,89.17756752740388,,Budget,2.0,3,3.584858825394414,96,4.8,5.0,2.8,3.2,4.786010175141649,3.779894320062689,3.320890678262264,4.897311312677628,3.5516835833176588,1.3606828433166944,5.0,18.5,Warm
864,32,26-35,Burj Khalifa,Burj Khalifa,Dubai,United Arab Emirates,Asia,Dubai,Middle East,"['Art', 'Cultural']",2,True,3,1,,Cultural,Summer,True,331.6435477170402,,Luxury,2.0,3,3.696291408111906,96,4.8,3.8,4.5,2.5,1.7598378773304786,4.880214896723081,4.275981565537876,2.390900855322795,3.075208062729048,2.792271289273069,3.8,27.0,Warm
864,32,26-35,Dubai Marina,Dubai Marina,Dubai,United Arab Emirates,Asia,Dubai,Middle East,"['Art', 'Cultural']",2,True,3,1,,Cultural,Spring,False,323.74738798490114,,Luxury,2.0,3,4.650392353418216,96,4.8,3.8,4.5,2.5,2.539120094078722,3.4817843875888457,3.6616431461840726,2.8384629196529407,3.2442445921162477,1.136533609329085,3.8,27.0,Warm
865,67,55+,Gold Museum,Gold Museum,Bogota,Colombia,South America,Cundinamarca,Andean Region,"['Art', 'Cultural', 'Architecture']",3,False,8,5,,Cultural,Autumn,True,101.34265689651384,,Budget,3.3,3,4.399099294296121,86,4.4,4.3,3.8,3.5,3.627403721099508,3.088912912571669,4.520451982135242,3.1675428060981643,3.1589539922429197,1.5283641452483827,4.3,14.0,Temperate
865,67,55+,Monserrate,Monserrate,Bogota,Colombia,South America,Cundinamarca,Andean Region,"['Art', 'Cultural', 'Architecture']",3,False,8,5,,Cultural,Spring,False,105.93115715525552,,Budget,3.3,3,4.319721305233313,86,4.4,4.3,3.8,3.5,3.2770471578637554,3.8439377195100697,3.708050853611285,2.9532340685891723,3.8655181933534,3.682669321075913,4.3,14.0,Temperate
